year,make,drive,transmission,engine_descriptor,engine_cylinders,engine_displacement,fuel_type,city_mpg_ft1,highway_mpg_ft1,annual_fuel_cost_ft1,save_or_spend_5_year,annual_consumption_in_barrels_ft1,tailpipe_co2_in_grams_mile_ft1
2016,Nissan,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,2.5,Regular,26,32,1250,500,11.77178571,315
2016,Nissan,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,1.8,Regular,29,37,1100,1250,10.3003125,278
2016,Nissan,Front-Wheel Drive,Manual 6-Speed,NA,4,1.8,Regular,27,35,1150,1000,10.987,298
2016,Nissan,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,1.8,Regular,30,38,1050,1500,9.988181818,268
2016,Nissan,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,1.6,Regular,31,39,1050,1500,9.694411765,262
2016,Nissan,Front-Wheel Drive,Automatic 4-Speed,NA,4,1.6,Regular,26,35,1200,750,11.36586207,306
2016,Nissan,Front-Wheel Drive,Manual 5-Speed,NA,4,1.6,Regular,27,36,1150,1000,10.987,295
2016,Pagani,Rear-Wheel Drive,Auto(AM7),NA,12,6,Premium,11,17,3250,-9500,25.35461538,671
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,3.4,Premium,20,28,1850,-2500,14.33086957,385
2016,Porsche,Rear-Wheel Drive,Manual 7-Speed,SIDI,6,3.4,Premium,19,27,1900,-2750,14.98227273,403
2016,Porsche,4-Wheel Drive,Auto(AM-S7),SIDI,6,3.4,Premium,20,27,1850,-2500,14.33086957,389
2016,Porsche,4-Wheel Drive,Manual 7-Speed,SIDI,6,3.4,Premium,19,27,1900,-2750,14.98227273,406
2016,Porsche,4-Wheel Drive,Auto(AM-S7),SIDI,6,3.4,Premium,20,27,1900,-2750,14.98227273,398
2016,Porsche,4-Wheel Drive,Manual 7-Speed,SIDI,6,3.4,Premium,19,26,2000,-3250,15.69571429,414
2016,Porsche,4-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,19,25,2000,-3250,15.69571429,420
2016,Porsche,4-Wheel Drive,Manual 7-Speed,SIDI,6,3.8,Premium,18,25,2000,-3250,15.69571429,428
2016,Porsche,4-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,18,25,2000,-3250,15.69571429,432
2016,Porsche,4-Wheel Drive,Manual 7-Speed,SIDI,6,3.8,Premium,18,25,2100,-3750,16.4805,438
2016,Porsche,4-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,19,26,1900,-2750,14.98227273,406
2016,Porsche,4-Wheel Drive,Manual 7-Speed,SIDI,6,3.8,Premium,19,26,2000,-3250,15.69571429,416
2016,Porsche,4-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,19,26,2000,-3250,15.69571429,416
2016,Porsche,4-Wheel Drive,Manual 7-Speed,SIDI,6,3.8,Premium,18,25,2000,-3250,15.69571429,424
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,3.4,Premium,21,28,1850,-2500,14.33086957,382
2016,Porsche,Rear-Wheel Drive,Manual 7-Speed,SIDI,6,3.4,Premium,19,27,1900,-2750,14.98227273,405
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,19,26,2000,-3250,15.69571429,418
2016,Porsche,Rear-Wheel Drive,Manual 7-Speed,SIDI,6,3.8,Premium,18,26,2000,-3250,15.69571429,423
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,19,25,2000,-3250,15.69571429,420
2016,Porsche,Rear-Wheel Drive,Manual 7-Speed,SIDI,6,3.8,Premium,18,25,2100,-3750,16.4805,438
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,20,27,1900,-2750,14.98227273,396
2016,Porsche,Rear-Wheel Drive,Manual 7-Speed,SIDI,6,3.8,Premium,19,27,1900,-2750,14.98227273,407
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,19,27,1900,-2750,14.98227273,404
2016,Porsche,Rear-Wheel Drive,Manual 7-Speed,SIDI,6,3.8,Premium,19,26,1900,-2750,14.98227273,412
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,15,20,2500,-5750,19.38882353,527
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,4,Premium,15,20,2500,-5750,19.38882353,535
2016,Porsche,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,4,Premium,14,20,2650,-6500,20.600625,543
2016,Porsche,4-Wheel Drive,Auto(AM-S7),SIDI,6,3.4,Premium,19,26,1900,-2750,14.98227273,409
2016,Porsche,4-Wheel Drive,Manual 7-Speed,SIDI,6,3.4,Premium,18,26,2000,-3250,15.69571429,422
2016,Porsche,4-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,18,25,2000,-3250,15.69571429,419
2016,Porsche,4-Wheel Drive,Manual 7-Speed,SIDI,6,3.8,Premium,18,25,2000,-3250,15.69571429,431
2016,Porsche,4-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,18,25,2000,-3250,15.69571429,419
2016,Porsche,4-Wheel Drive,Manual 7-Speed,SIDI,6,3.8,Premium,18,25,2000,-3250,15.69571429,431
2016,Porsche,4-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,17,24,2100,-3750,16.4805,449
2016,Porsche,4-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,17,24,2100,-3750,16.4805,449
2016,Porsche,4-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,17,24,2100,-3750,16.4805,449
2016,Porsche,4-Wheel Drive,Auto(AM-S7),SIDI,6,3.8,Premium,17,24,2100,-3750,16.4805,449
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,2.7,Premium,22,31,1700,-1750,13.1844,352
2016,Porsche,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,2.7,Premium,20,29,1750,-2000,13.73375,376
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,3.4,Premium,21,30,1700,-1750,13.1844,359
2016,Porsche,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,3.4,Premium,19,26,1900,-2750,14.98227273,404
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,3.4,Premium,21,29,1750,-2000,13.73375,372
2016,Porsche,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,3.4,Premium,20,27,1900,-2750,14.98227273,397
2016,Porsche,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,3.8,Premium,18,24,2100,-3750,16.4805,438
2016,Porsche,All-Wheel Drive,Automatic (S8),SIDI,6,3.6,Premium,19,24,2000,-3250,15.69571429,433
2016,Porsche,All-Wheel Drive,Automatic (S8),SIDI,6,3.6,Premium,16,23,2250,-4500,17.34789474,476
2016,Porsche,All-Wheel Drive,Automatic (S8),SIDI,6,3.6,Premium,17,24,2100,-3750,16.4805,453
2016,Porsche,All-Wheel Drive,Auto(AM8),SIDI; PHEV,6,3,Premium Gas or Electricity,21,24,1900,-1750,9.53202747,260
2016,Porsche,All-Wheel Drive,Automatic (S8),SIDI,8,4.8,Premium,14,21,2500,-5750,19.38882353,536
2016,Porsche,All-Wheel Drive,Automatic (S8),SIDI,8,4.8,Premium,14,21,2500,-5750,19.38882353,536
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,2.7,Premium,22,31,1700,-1750,13.1844,352
2016,Porsche,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,2.7,Premium,20,29,1750,-2000,13.73375,376
2016,Porsche,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,3.8,Premium,18,23,2100,-3750,16.4805,446
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,3.4,Premium,21,30,1700,-1750,13.1844,359
2016,Porsche,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,3.4,Premium,19,26,1900,-2750,14.98227273,404
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,3.4,Premium,21,29,1750,-2000,13.73375,372
2016,Porsche,Rear-Wheel Drive,Manual 6-Speed,SIDI,6,3.4,Premium,20,27,1900,-2750,14.98227273,397
2016,Porsche,All-Wheel Drive,Auto(AM-S7),SIDI,6,3,Premium,17,23,2250,-4500,17.34789474,455
2016,Porsche,All-Wheel Drive,Auto(AM-S7),SIDI,6,3.6,Premium,17,23,2250,-4500,17.34789474,463
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,3.6,Premium,18,28,1900,-2750,14.98227273,413
2016,Porsche,All-Wheel Drive,Auto(AM-S7),SIDI,6,3.6,Premium,18,27,2000,-3250,15.69571429,422
2016,Porsche,All-Wheel Drive,Auto(AM-S7),SIDI,6,3,Premium,18,26,2000,-3250,15.69571429,430
2016,Porsche,All-Wheel Drive,Auto(AM-S7),SIDI,6,3,Premium,17,26,2100,-3750,16.4805,437
2016,Porsche,All-Wheel Drive,Auto(AM-S7),SIDI,8,4.8,Premium,16,24,2250,-4500,17.34789474,480
2016,Porsche,Rear-Wheel Drive,Auto(AM-S7),SIDI,6,3,Premium,18,26,2000,-3250,15.69571429,430
2016,Porsche,Rear-Wheel Drive,Auto(AM-S8),SIDI; PHEV,6,3,Premium and Electricity,23,29,1700,-750,7.984573366,229
2016,Porsche,All-Wheel Drive,Auto(AM-S7),SIDI,8,4.8,Premium,15,24,2350,-5000,18.31166667,483
2016,Porsche,All-Wheel Drive,Auto(AM-S7),SIDI,8,4.8,Premium,15,24,2350,-5000,18.31166667,488
2016,Porsche,All-Wheel Drive,Auto(AM-S7),SIDI,8,4.8,Premium,15,24,2350,-5000,18.31166667,483
2016,Porsche,All-Wheel Drive,Auto(AM-S7),SIDI,8,4.8,Premium,15,24,2350,-5000,18.31166667,488
2016,Ram,Rear-Wheel Drive,Automatic 6-Speed,NA,8,5.7,Midgrade,14,20,2400,-5250,20.600625,558
2016,Ram,Rear-Wheel Drive,Automatic 8-Speed,NA,8,5.7,Midgrade,15,22,2300,-4750,19.38882353,513
2016,Ram,Rear-Wheel Drive,Automatic 8-Speed,FFV,6,3.6,Gasoline or E85,17,25,1750,-2000,16.4805,451
2016,Ram,4-Wheel Drive,Automatic 6-Speed,NA,8,5.7,Midgrade,13,19,2600,-6250,21.974,581
2016,Ram,4-Wheel Drive,Automatic 8-Speed,NA,8,5.7,Midgrade,15,21,2300,-4750,19.38882353,527
2016,Ram,4-Wheel Drive,Automatic 8-Speed,FFV,6,3.6,Gasoline or E85,16,23,1850,-2500,17.34789474,475
2016,Ram,Rear-Wheel Drive,Automatic 8-Speed,NA,6,3.6,Regular,18,25,1650,-1500,15.69571429,426
2016,Ram,Front-Wheel Drive,Automatic 9-Speed,NA,4,2.4,Regular,21,28,1450,-500,13.73375,374
2016,Rolls-Royce,Rear-Wheel Drive,Automatic (S8),SIDI,12,6.6,Premium,12,19,2800,-7250,21.974,609
2016,Rolls-Royce,Rear-Wheel Drive,Automatic (S8),SIDI,12,6.6,Premium,13,21,2800,-7250,21.974,580
2016,Rolls-Royce,Rear-Wheel Drive,Automatic (S8),SIDI,12,6.6,Premium,13,21,2800,-7250,21.974,580
2016,Rolls-Royce,Rear-Wheel Drive,Automatic (S8),SIDI,12,6.7,Premium,11,19,3000,-8250,23.54357143,638
2016,Rolls-Royce,Rear-Wheel Drive,Automatic (S8),SIDI,12,6.7,Premium,11,19,3000,-8250,23.54357143,638
2016,Rolls-Royce,Rear-Wheel Drive,Automatic (S8),SIDI,12,6.7,Premium,11,19,3000,-8250,23.54357143,637
2016,Rolls-Royce,Rear-Wheel Drive,Automatic (S8),SIDI,12,6.7,Premium,11,19,3000,-8250,23.54357143,637
2016,Rolls-Royce,Rear-Wheel Drive,Automatic (S8),SIDI,12,6.6,Premium,13,21,2800,-7250,21.974,577
2016,Roush Performance,Rear-Wheel Drive,Automatic (S6),NA,8,5,Premium,12,15,3250,-9500,25.35461538,641
2016,Roush Performance,4-Wheel Drive,Automatic (S6),NA,8,5,Premium,12,15,3250,-9500,25.35461538,641
2016,Roush Performance,Rear-Wheel Drive,Automatic (S6),NA,8,5,Premium,14,23,2500,-5750,19.38882353,537
2016,Roush Performance,Rear-Wheel Drive,Manual 6-Speed,NA,8,5,Premium,13,23,2650,-6500,20.600625,566
2016,Scion,Rear-Wheel Drive,Automatic (S6),SIDI & PFI,4,2,Premium,24,33,1500,-750,11.77178571,321
2016,Scion,Rear-Wheel Drive,Manual 6-Speed,SIDI & PFI,4,2,Premium,21,29,1750,-2000,13.73375,362
2016,Scion,Front-Wheel Drive,Automatic (S6),SIDI,4,1.5,Regular,32,41,950,2000,9.155833333,249
2016,Scion,Front-Wheel Drive,Manual 6-Speed,SIDI,4,1.5,Regular,31,40,1050,1500,9.694411765,258
2016,Scion,Front-Wheel Drive,Auto(AV-S7),NA,4,1.8,Regular,28,36,1150,1000,10.63258065,283
2016,Scion,Front-Wheel Drive,Manual 6-Speed,NA,4,1.8,Regular,27,35,1150,1000,10.987,294
2016,Scion,Front-Wheel Drive,Automatic (S6),NA,4,2.5,Regular,23,30,1350,0,12.67730769,342
2016,Scion,Front-Wheel Drive,Manual 6-Speed,NA,4,2.5,Regular,23,30,1350,0,12.67730769,342
2016,smart,Rear-Wheel Drive,Auto(AM6),SIDI,3,0.9,Premium,33,39,1200,750,9.417428571,246
2016,smart,Rear-Wheel Drive,Manual 5-Speed,SIDI,3,0.9,Premium,31,39,1250,500,9.694411765,255
2016,smart,Rear-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,122,93,600,3750,0.192,0
2016,smart,Rear-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,122,93,600,3750,0.192,0
2016,Subaru,Rear-Wheel Drive,Automatic (S6),SIDI & PFI,4,2,Premium,24,33,1500,-750,11.77178571,321
2016,Subaru,Rear-Wheel Drive,Manual 6-Speed,SIDI & PFI,4,2,Premium,21,29,1750,-2000,13.73375,363
2016,Subaru,All-Wheel Drive,Auto(AV-S8),SIDI,4,2,Premium,23,27,1700,-1750,13.1844,359
2016,Subaru,All-Wheel Drive,Automatic (variable gear ratios),NA,4,2.5,Regular,24,31,1300,250,12.20777778,332
2016,Subaru,All-Wheel Drive,Manual 6-Speed,NA,4,2.5,Regular,22,28,1400,-250,13.1844,364
2016,Subaru,All-Wheel Drive,Auto(AV-S6),NA,4,2,Regular,28,36,1150,1000,10.63258065,288
2016,Subaru,All-Wheel Drive,Manual 5-Speed,NA,4,2,Regular,25,33,1250,500,11.77178571,318
2016,Subaru,All-Wheel Drive,Auto(AV-S6),NA,4,2,Regular,27,35,1150,1000,10.987,294
2016,Subaru,All-Wheel Drive,Manual 5-Speed,NA,4,2,Regular,24,33,1300,250,12.20777778,326
2016,Subaru,All-Wheel Drive,Auto(AV-S6),NA,4,2,Regular,28,36,1150,1000,10.63258065,288
2016,Subaru,All-Wheel Drive,Manual 5-Speed,NA,4,2,Regular,25,33,1250,500,11.77178571,318
2016,Subaru,All-Wheel Drive,Auto(AV-S6),NA,4,2.5,Regular,26,35,1200,750,11.36586207,302
2016,Subaru,All-Wheel Drive,Auto(AV-S6),NA,6,3.6,Regular,20,28,1500,-750,14.33086957,387
2016,Subaru,All-Wheel Drive,Auto(AV-S6),NA,4,2.5,Regular,25,32,1250,500,11.77178571,319
2016,Subaru,All-Wheel Drive,Auto(AV-S6),NA,6,3.6,Regular,20,27,1600,-1250,14.98227273,398
2016,Subaru,All-Wheel Drive,Auto(AV-S8),SIDI,4,2,Premium,18,24,2000,-3250,15.69571429,420
2016,Subaru,All-Wheel Drive,Manual 6-Speed,SIDI,4,2,Premium,20,27,1850,-2500,14.33086957,385
2016,Subaru,All-Wheel Drive,Manual 6-Speed,NA,4,2.5,Premium,17,23,2250,-4500,17.34789474,459
2016,Subaru,All-Wheel Drive,Auto(AV-S6),NA,4,2,Regular,26,33,1200,750,11.36586207,311
2016,Subaru,All-Wheel Drive,Manual 5-Speed,NA,4,2,Regular,23,30,1350,0,12.67730769,348
2016,Subaru,All-Wheel Drive,Auto(AV-S6),NA,4,2,Regular,29,33,1150,1000,10.63258065,286
2016,Tesla,Rear-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,98,101,650,3500,0.204,0
2016,Tesla,Rear-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,88,90,750,3000,0.228,0
2016,Tesla,Rear-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,97,100,650,3500,0.204,0
2016,Tesla,Rear-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,88,90,750,3000,0.228,0
2016,Tesla,Rear-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,88,90,750,3000,0.228,0
2016,Tesla,All-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,101,107,600,3750,0.192,0
2016,Tesla,All-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,101,102,650,3500,0.198,0
2016,Tesla,All-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,102,105,650,3500,0.198,0
2016,Tesla,All-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,95,106,650,3500,0.204,0
2016,Tesla,All-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,101,107,650,3500,0.198,0
2016,Tesla,All-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,92,105,700,3250,0.21,0
2016,Tesla,All-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,89,98,700,3250,0.216,0
2016,Tesla,All-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,91,100,700,3250,0.21,0
2016,Tesla,All-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,91,94,700,3250,0.216,0
2016,Tesla,All-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,91,95,700,3250,0.216,0
2016,Tesla,All-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,90,94,700,3250,0.222,0
2016,Tesla,All-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,81,92,750,3000,0.234,0
2016,Tesla,All-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,89,90,750,3000,0.228,0
2016,Toyota,Rear-Wheel Drive,Automatic (S5),NA,6,4,Regular,17,22,1850,-2500,17.34789474,467
2016,Toyota,All-Wheel Drive,Automatic (S5),NA,6,4,Regular,17,21,1950,-3000,18.31166667,478
2016,Toyota,Part-time 4-Wheel Drive,Automatic (S5),Part-time 4WD,6,4,Regular,17,21,1950,-3000,18.31166667,478
2016,Toyota,Front-Wheel Drive,Automatic (S6),NA,6,3.5,Regular,21,30,1450,-500,13.73375,365
2016,Toyota,Front-Wheel Drive,Auto(AV-S6),NA,4,2.5,Regular,40,39,850,2500,8.24025,223
2016,Toyota,Front-Wheel Drive,Automatic (S6),NA,4,2.5,Regular,25,34,1250,500,11.77178571,313
2016,Toyota,Front-Wheel Drive,Automatic (S6),NA,6,3.5,Regular,21,30,1400,-250,13.1844,361
2016,Toyota,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,2.5,Regular,42,38,850,2500,8.24025,220
2016,Toyota,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,2.5,Regular,40,37,900,2250,8.451538462,229
2016,Toyota,Front-Wheel Drive,Auto(AV-S7),NA,4,1.8,Regular,28,36,1150,1000,10.63258065,282
2016,Toyota,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,1.8,Regular,29,37,1100,1250,10.3003125,281
2016,Toyota,Front-Wheel Drive,Automatic 4-Speed,NA,4,1.8,Regular,27,35,1150,1000,10.987,291
2016,Toyota,Front-Wheel Drive,Manual 6-Speed,NA,4,1.8,Regular,28,36,1150,1000,10.63258065,284
2016,Toyota,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,1.8,Regular,30,40,1050,1500,9.694411765,263
2016,Toyota,Front-Wheel Drive,Automatic (variable gear ratios),2-mode (Normal/Eco) Transmission,4,1.8,Regular,30,38,1050,1500,9.988181818,266
2016,Toyota,Front-Wheel Drive,Automatic (S6),NA,4,2.7,Regular,20,25,1600,-1250,14.98227273,398
2016,Toyota,Front-Wheel Drive,Automatic (S6),NA,6,3.5,Regular,19,25,1650,-1500,15.69571429,425
2016,Toyota,All-Wheel Drive,Automatic (S6),NA,6,3.5,Regular,18,24,1750,-2000,16.4805,437
2016,Toyota,All-Wheel Drive,Auto(AV-S6),NA,6,3.5,Regular,27,28,1250,500,11.77178571,320
2016,Toyota,All-Wheel Drive,Auto(AV-S6),NA,6,3.5,Regular,28,28,1250,500,11.77178571,313
2016,Toyota,4-Wheel Drive,Automatic (S8),NA,8,5.7,Regular,13,18,2350,-5000,21.974,587
2016,Toyota,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,1.8,Regular,54,50,650,3500,6.338653846,170
2016,Toyota,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,1.5,Regular,53,46,700,3250,6.5922,178
2016,Toyota,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,1.8,Regular,58,53,600,3750,5.885892857,158
2016,Toyota,Front-Wheel Drive,Automatic (variable gear ratios),NA,4,1.8,Regular,43,39,850,2500,8.039268293,216
2016,Toyota,Front-Wheel Drive,Automatic (S6),NA,4,2.5,Regular,23,29,1400,-250,13.1844,349
2016,Toyota,All-Wheel Drive,Automatic (S6),NA,4,2.5,Regular,22,28,1400,-250,13.1844,357
2016,Toyota,All-Wheel Drive,Auto(AV-S6),NA,4,2.5,Regular,34,30,1100,1250,10.3003125,274
2016,Toyota,Front-Wheel Drive,Automatic (S6),NA,4,2.5,Regular,23,30,1350,0,12.67730769,338
2016,Toyota,All-Wheel Drive,Automatic (S6),NA,4,2.5,Regular,22,28,1450,-500,13.73375,362
2016,Toyota,Rear-Wheel Drive,Automatic (S6),NA,8,5.7,Regular,13,17,2350,-5000,21.974,606
2016,Toyota,Part-time 4-Wheel Drive,Automatic (S6),NA,8,5.7,Regular,13,17,2500,-5750,23.54357143,614
2016,Toyota,Part-time 4-Wheel Drive,Automatic (S6),FFV,8,5.7,Gasoline or E85,13,17,2350,-5000,21.974,609
2016,Toyota,Front-Wheel Drive,Automatic (S6),NA,6,3.5,Regular,18,25,1650,-1500,15.69571429,430
2016,Toyota,All-Wheel Drive,Automatic (S6),NA,6,3.5,Regular,16,23,1850,-2500,17.34789474,467
2016,Toyota,Rear-Wheel Drive,Automatic (S6),NA,4,2.7,Regular,19,23,1650,-1500,15.69571429,424
2016,Toyota,Rear-Wheel Drive,Automatic (S6),SIDI & PFI,6,3.5,Regular,19,24,1650,-1500,15.69571429,431
2016,Toyota,Part-time 4-Wheel Drive,Automatic (S6),NA,4,2.7,Regular,19,22,1750,-2000,16.4805,442
2016,Toyota,Part-time 4-Wheel Drive,Automatic (S6),SIDI & PFI,6,3.5,Regular,18,23,1750,-2000,16.4805,444
2016,Toyota,Part-time 4-Wheel Drive,Manual 5-Speed,NA,4,2.7,Regular,19,21,1750,-2000,16.4805,449
2016,Toyota,Part-time 4-Wheel Drive,Manual 6-Speed,SIDI & PFI,6,3.5,Regular,17,21,1850,-2500,17.34789474,470
2016,Toyota,Part-time 4-Wheel Drive,Manual 6-Speed,SIDI & PFI; with Off Road Package,6,3.5,Regular,17,20,1950,-3000,18.31166667,483
2016,Toyota,Rear-Wheel Drive,Automatic (S6),NA,8,5.7,Regular,13,18,2350,-5000,21.974,598
2016,Toyota,Rear-Wheel Drive,Automatic (S6),NA,8,4.6,Regular,15,19,2050,-3500,19.38882353,536
2016,Toyota,Rear-Wheel Drive,Automatic (S6),FFV,8,5.7,Gasoline or E85,13,18,2350,-5000,21.974,591
2016,Toyota,Part-time 4-Wheel Drive,Automatic (S6),NA,8,5.7,Regular,13,17,2350,-5000,21.974,604
2016,Toyota,Part-time 4-Wheel Drive,Automatic (S6),NA,8,4.6,Regular,14,18,2200,-4250,20.600625,568
2016,Toyota,Part-time 4-Wheel Drive,Automatic (S6),FFV,8,5.7,Gasoline or E85,13,17,2350,-5000,21.974,606
2016,Toyota,Front-Wheel Drive,Automatic 4-Speed,NA,4,1.5,Regular,30,35,1100,1250,10.3003125,278
2016,Toyota,Front-Wheel Drive,Manual 5-Speed,NA,4,1.5,Regular,30,36,1050,1500,9.988181818,271
2016,Volkswagen,Front-Wheel Drive,Auto(AM-S6),SIDI,4,2,Regular,24,31,1350,0,12.67730769,336
2016,Volkswagen,Front-Wheel Drive,Automatic (S6),SIDI,4,1.8,Regular,24,33,1250,500,11.77178571,320
2016,Volkswagen,Front-Wheel Drive,Manual 5-Speed,SIDI,4,1.8,Regular,25,33,1250,500,11.77178571,318
2016,Volkswagen,Front-Wheel Drive,Manual 6-Speed,SIDI,4,2,Regular,23,31,1350,0,12.67730769,343
2016,Volkswagen,Front-Wheel Drive,Auto(AM-S6),SIDI,4,2,Regular,23,30,1350,0,12.67730769,343
2016,Volkswagen,Front-Wheel Drive,Automatic (S6),SIDI,4,1.8,Regular,24,33,1250,500,11.77178571,320
2016,Volkswagen,Front-Wheel Drive,Manual 6-Speed,SIDI,4,2,Regular,23,31,1350,0,12.67730769,343
2016,Volkswagen,Front-Wheel Drive,Automatic (S6),SIDI,4,1.8,Regular,24,31,1300,250,12.20777778,329
2016,Volkswagen,Front-Wheel Drive,Automatic (S6),SIDI,4,1.8,Regular,24,31,1300,250,12.20777778,325
2016,Volkswagen,Front-Wheel Drive,Auto(AM-S6),SIDI,4,2,Premium,22,31,1700,-1750,13.1844,349
2016,Volkswagen,Front-Wheel Drive,Manual 6-Speed,SIDI,4,2,Premium,21,32,1700,-1750,13.1844,360
2016,Volkswagen,All-Wheel Drive,Automatic (S6),SIDI,6,3.6,Regular,17,25,1750,-2000,16.4805,446
2016,Volkswagen,Front-Wheel Drive,Automatic (A1),NA,NA,NA,Electricity,126,105,550,4000,0.174,0
2016,Volkswagen,Front-Wheel Drive,Auto(AM-S6),SIDI,4,2,Premium,22,30,1700,-1750,13.1844,354
2016,Volkswagen,Front-Wheel Drive,Automatic (S6),SIDI,4,1.8,Regular,25,35,1200,750,11.36586207,309
2016,Volkswagen,Front-Wheel Drive,Manual 5-Speed,SIDI,4,1.8,Regular,25,36,1200,750,11.36586207,305
2016,Volkswagen,All-Wheel Drive,Auto(AM-S6),SIDI,4,2,Premium,23,30,1700,-1750,13.1844,347
2016,Volkswagen,All-Wheel Drive,Manual 6-Speed,SIDI,4,2,Premium,22,31,1700,-1750,13.1844,354
2016,Volkswagen,Front-Wheel Drive,Automatic (S6),SIDI,4,1.8,Regular,25,34,1200,750,11.36586207,310
2016,Volkswagen,Front-Wheel Drive,Manual 5-Speed,SIDI,4,1.8,Regular,25,35,1250,500,11.77178571,313
2016,Volkswagen,Front-Wheel Drive,Auto(AM-S6),SIDI,4,2,Regular,25,33,1250,500,11.77178571,319
2016,Volkswagen,Front-Wheel Drive,Manual 6-Speed,SIDI,4,2,Regular,25,34,1250,500,11.77178571,311
2016,Volkswagen,Front-Wheel Drive,Auto(AM-S6),SIDI,4,2,Regular,24,33,1300,250,12.20777778,327
2016,Volkswagen,Front-Wheel Drive,Automatic (S6),SIDI,4,1.8,Regular,25,35,1200,750,11.36586207,307
2016,Volkswagen,Front-Wheel Drive,Automatic (S6),SIDI,4,1.4,Regular,28,39,1100,1250,10.3003125,284
2016,Volkswagen,Front-Wheel Drive,Manual 5-Speed,SIDI,4,1.8,Regular,25,36,1200,750,11.36586207,307
2016,Volkswagen,Front-Wheel Drive,Manual 5-Speed,SIDI,4,1.4,Regular,28,40,1050,1500,9.988181818,276
2016,Volkswagen,Front-Wheel Drive,Manual 6-Speed,SIDI,4,2,Regular,23,33,1300,250,12.20777778,333
